mean,std,skewness,kurtosis,rms,peak_to_peak,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,total_power,wavelet_entropy,coeff_energy,median_frequency,mean_frequency,frequency_variance,peak_frequency,8,2
-0.28333442017046867,6.060443892573758,0.00494197662274198,-0.14193535566185853,6.0699073113853235,35.12773588123238,41.11123516818696,0.5041668006825708,2.288726795473866,5.0252975032675655,37.98416744812849,1.8800922283663,34163.50147113386,11.21875,15.851759371806628,260.19779794489233,7.0625,8,2
0.30789598273247704,7.493122428004126,0.10110987325408564,0.20300236524057455,7.5004239344164265,46.11936482290019,67.21600757308812,0.47261197870150184,2.3568779011824366,4.928604384672669,62.52238911131321,1.8556070931238322,53522.392211425315,11.484375,15.743957755401045,227.7984897937281,7.828125,8,2
0.03236921438436421,7.47291785464045,-0.01977758606857264,0.19929789635232106,7.473565527939494,45.700625589430246,66.87135544810519,0.4578287896274369,2.4112191047396205,4.761424437335821,66.0837328459457,1.808689447946931,57656.33722342684,10.4375,14.121796201180867,202.79969259592863,6.28125,8,2
-0.06897425240305732,7.837082920411614,-0.005297800196469594,0.1777068352138042,7.838120811380797,47.81290171914823,73.98173268444039,0.44481248305285237,2.5193315813861843,4.653631251547419,80.49547098288257,1.7894328620215205,59108.676031690025,9.5,13.081759814332136,193.26918719355055,7.171875,8,2
0.32172991730094863,11.955804214727136,0.16060614333590265,0.40657447997006724,11.96177142332431,80.30915071237602,172.57914003009142,0.7910620187543655,1.7593429206592426,5.53132163800702,185.0299738847011,2.017176189445414,136732.18211724094,24.203125,28.05778517635472,435.6012034446245,16.21875,8,2
-0.17612510558269637,12.462600789928647,0.2290298792578169,0.37422381982397734,12.464881927664422,80.9703335401401,186.344515870361,0.7677748549098309,1.843821999817718,5.460235591919731,197.6170033023716,1.9873301457222206,153372.27287100087,22.828125,26.38656052585137,431.671666896219,14.703125,8,2
0.1370780990237577,12.56162473460141,0.16636879559056245,0.3805687262007883,12.565178041612079,83.35706351169704,187.28803792921622,0.7614180600144704,1.827125503572417,5.518628166242762,184.81968855098015,1.976559569151185,158870.15592394656,22.515625,26.759628581687227,442.34379323189347,13.4375,8,2
-0.15648749030639653,10.55920949343785,0.045361504303543396,0.06971955388884572,10.561306409129793,66.93471966897334,130.21370712174496,0.7325144907970181,1.8335393931023105,5.396893801982173,135.1513005191739,2.0435426980563483,105293.17017254373,20.09375,24.863693926388084,424.14263129753965,10.890625,8,2
0.027714644367155948,10.048533406284303,0.05437704190578169,0.0799119197071419,10.049339077766092,63.96366172016872,119.09476365278472,0.7600894207720389,1.7810707955168095,5.525316513612299,114.03735538698984,1.979378220331564,113606.64796452195,21.046875,26.16638534767048,464.2245609725668,10.796875,8,2
-0.09834742106462183,9.908088110030842,0.011817537545791948,0.23062861655822284,9.909381708531276,65.82676922092801,115.59457599638058,0.7601641385377707,1.7824092753907166,5.593843799262016,112.64824545763547,2.0633457169344833,94913.6335607342,21.21875,26.520412960733754,461.41605385863187,13.484375,8,2
0.050529944771952356,11.233508065733538,-0.046960967234002345,0.8263987772280659,11.23472594043587,78.06760214156469,143.9010859692771,0.6753878102365211,2.02181882152002,5.306539127216185,148.51113532687603,1.991497707528379,116721.66388986583,17.015625,22.30785066946189,404.8738197329144,9.53125,8,2
-0.37722848976751305,10.806921519734061,-0.14707284257140935,0.42837875924062946,10.815474798835407,71.16700646322487,135.13422923718443,0.7085492302395635,1.921455207744011,5.469704220580702,128.84370988351282,1.9777731914376833,112367.9995430785,19.4375,24.85570886913867,436.6818402186802,13.1875,8,2
-0.018817559349576515,10.10259576112598,0.028490546471184517,0.27207017849411996,10.103715148555434,67.53085703041207,120.9993246143008,0.7497824247084237,1.80425036940218,5.588939148783592,120.9460796083455,2.0831964793580995,98265.44093831928,21.71875,26.160188072209948,440.7589337213791,14.59375,8,2
0.0679517419375368,10.87290871763148,0.011122689766471107,0.24831072931264375,10.873772429081505,71.11131760950397,139.90948152194213,0.7008740630453348,1.9845998753443586,5.32976282071302,147.77935727411938,2.007216815076683,113531.25819490824,18.1875,22.678329832917598,418.45752592169384,7.734375,8,2
0.03829146276420907,10.204858206521363,-0.07081211285433153,0.051843201947108924,10.205485172800678,64.26121058983941,124.81624745470594,0.731481641532312,1.8865726688873483,5.444432084739548,128.50785516196672,2.048393959785438,101980.56813050016,20.046875,25.00200504424186,420.3079413437908,14.328125,8,2
-0.12907435307280074,10.218479707520281,-0.10485341305749586,0.04325271172079511,10.220030014803028,64.34529912476285,125.51437940980641,0.731102570166832,1.891287308094323,5.567018607312588,121.62432456323663,2.0060559622471894,113323.50837524152,21.03125,25.715800205573263,426.5138565711392,14.1875,8,2
-0.25556375579650753,11.227986000986688,-0.026839706510112853,-0.09656767703117215,11.232192619588846,67.54871812743777,145.5723644407101,0.6848077367784051,2.0096181154710644,5.26763787224969,145.25053388645856,1.9612527861587148,119081.3710605374,18.046875,23.24382733921978,406.78654542645495,12.03125,8,2
-0.13172780979259846,11.233404388357545,0.04364959176829985,0.009371631217501224,11.235446009560107,70.01600637825565,145.6694789800771,0.6779136651385662,2.0257575779873442,5.313294820736844,139.86973797660357,1.9646759849709954,118992.32372160912,18.515625,23.53520771310522,399.44797914607733,13.984375,8,2
-0.06292731979432485,11.041549896731535,-0.001509777663563114,0.10630728090837611,11.0469065391813,71.40393082237183,140.59751812024552,0.6883392599561837,2.001928796323329,5.352402885885465,139.53195398824042,1.9473768523389654,118197.9853425214,18.515625,23.439650240238553,398.8036610248474,13.890625,8,2
-0.013932080634368264,9.636480923480736,0.021347878201033597,-0.009333378152826588,9.637019304012288,59.0444841119893,110.77456541346972,0.7441683508473459,1.7952366298251707,5.510058541665293,110.24942648500262,2.0533714520028643,90504.93658310197,21.40625,26.198124988822688,424.5199938196868,14.28125,8,2
-0.2004790940027175,10.132484974663615,0.1174994263913805,0.1235188741682289,10.137795627199896,62.49965083110324,120.42657964084496,0.7087840609869428,1.8665490620554315,5.482290177488158,122.05899841841513,2.0457562808061427,96196.98892785178,19.5625,24.34963188926041,391.90807371332636,13.484375,8,2
-0.25681910514327055,10.067727320275111,0.12237095101662399,0.15338144413175753,10.072483310757898,63.53357620201866,118.6009292237668,0.7055873064949353,1.8809852270707754,5.547397505054732,121.31035125061257,2.065165129229109,97260.2220526384,18.765625,23.957925737186308,410.3309165798534,12.515625,8,2
0.2183955261538066,9.949261458181239,0.0033260850546217875,0.1722987667608943,9.953250471462189,64.43333229193254,116.90178703406956,0.7033888959026445,1.936932888122592,5.414971221748831,118.35603705541685,2.05534022984272,96460.03085586717,18.203125,23.31957055332199,411.9125924458863,12.078125,8,2
0.13863084591196403,9.872360857137268,-0.009516366682169784,0.27437449023457167,9.873934823907394,65.8732976047481,117.50011622923091,0.7241183945261567,1.8818865090085446,5.462138905566767,119.98640000687516,2.0076374114394464,99256.97321753095,19.140625,24.402110489451513,438.4914438823462,12.328125,8,2
0.07654203542083152,9.926037188106106,0.08498006887311921,0.21388771989368954,9.92857863184392,65.15137656390311,120.82385630518667,0.7493386931721966,1.7997146793200076,5.509880742728314,114.9948929192246,2.0373932949359546,101712.22886603593,23.109375,27.251092380625238,432.1863607054838,14.609375,8,2
-0.14845153062349334,9.98234174329224,-0.07251915561646613,0.09001133763238231,9.984723627952786,62.750640063436926,117.94171543689903,0.7325444636219098,1.8750010232389172,5.483445651364294,116.82885885704519,1.963331068907992,106424.49214814517,20.296875,24.989320568418194,430.9005662089819,13.890625,8,2
0.1629466478142885,10.049083203873913,-0.012569496442202623,0.18217282356924525,10.052129392745734,64.89353818358953,119.46342323313671,0.732569530891091,1.8785186771778983,5.5856694007493175,117.45742165394994,1.8961020515156741,110445.23978009938,20.046875,25.013668918072852,441.48796210115137,12.421875,8,2
0.1906544258145409,10.474411076541651,0.005219793024714243,0.15443648704738827,10.477700928335604,67.9032386120927,128.0551481818251,0.7144957923067874,1.900545936668663,5.498316462800376,129.3335167937162,1.9821763110067572,104910.17963206304,19.140625,24.201026951302357,424.26020197401454,11.265625,8,2
0.6479381530586581,15.983189826554838,0.3938346941770147,0.8723123328656444,15.999081604572838,106.76897869502884,286.99404367582866,0.5719302445185986,2.4349791020313796,4.899414933226763,252.69718739775487,1.6317888182173759,308598.3553268788,14.9375,19.259065420037253,365.22387819507867,7.078125,8,2
-0.20926574675724702,14.180749585758878,0.03385475495435328,-0.12698842627930398,14.186753151798607,84.26848107040118,232.72190603402902,0.6215607550160734,2.198786568357819,4.833797776866142,230.55893311453102,1.891699863627732,192095.40179900965,16.421875,21.30238805451497,348.6276382538922,10.46875,8,2
