mean,std,skewness,kurtosis,rms,peak_to_peak,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,total_power,wavelet_entropy,coeff_energy,median_frequency,mean_frequency,frequency_variance,peak_frequency,8
0.17803983900905876,8.180700677070515,0.09668842624525086,-0.09837573074502756,8.184521652266657,47.759303961056766,75.46638712649221,0.5263211345346916,2.4258154740606193,4.874753822178614,73.4559775447731,1.7888545217736829,50592.6580898516,8.796875,15.336731812143828,329.9546982743216,2.78125,8
-0.14104463714490806,9.284755978997783,0.021554977223550136,-0.2213643026488159,9.287002571707644,51.90859735284694,97.24220307334006,0.5048600898912272,2.5534727084682483,4.75734971939035,96.55997670112592,1.7594771242725116,66207.38150013098,8.578125,14.592125391264922,305.20279537995043,4.734375,8
0.16243258290547624,7.970622457630605,-0.13988270078500106,-0.10765767860573203,7.977308109513532,44.834997128522744,77.35559250422511,0.4827974225439097,2.4845088779498146,4.8553421014782865,79.12896777275563,1.7622180178482874,57785.167915046855,9.78125,14.451023490626183,248.4258861360338,7.578125,8
0.07590200329267517,6.837901747107646,-0.008374422831902829,0.0795616879597191,6.839494528025953,41.528837479947526,54.07005695778272,0.47449244939813673,2.4701226863520356,4.905217991569158,45.67564062665119,1.725544462288686,43394.56120683708,10.09375,14.777457109115053,255.2801594424407,6.203125,8
-0.1504094030572225,5.8469674379829994,-0.12682852396544048,-0.23438238642073356,5.84991944703868,32.74962985452349,38.145658794976285,0.48892337124889707,2.4767109689500564,4.7229737899223805,42.23646547287858,1.668412666286534,27037.3740718222,6.5,12.686750974514135,263.3395496545469,2.140625,8
0.026260592187311395,7.031527177693908,0.05853242072944733,0.37304296684860033,7.032640069411175,44.81983836188159,55.39057723453532,0.4658680618637208,2.5063321895975177,4.7978701864786695,60.694286986394744,1.7276604176351558,40096.00469336111,8.765625,13.200407922570026,238.9681656961074,5.1875,8
-0.0859845374120069,6.630090653160442,-0.13215314820805332,0.06674206969242306,6.635820271732694,38.953761429556714,50.86764841897635,0.4987872619671993,2.351706306350314,5.046580230140552,48.46518106257283,1.765480709094348,40664.892903937834,10.75,15.31363397040591,262.8109647191899,6.390625,8
-0.21544487199610932,8.490197147251266,-0.058976351749305836,0.37948105639004565,8.494397584755657,53.15251737679124,89.24006483915092,0.4526887632956299,2.530819307352637,4.492887466037958,86.91288328312748,1.738465738996999,60053.07735421496,10.953125,14.371009966043465,211.79111138571895,8.65625,8
-0.005355614926689175,8.011072660029356,0.02593702454513845,0.09344863636811897,8.012942057776865,47.23431356761243,75.18472382247873,0.4622718090706423,2.5818403849181517,4.765289866198573,77.52524098242833,1.719021850394596,51185.34726856567,8.296875,13.129006437477678,235.72894868784033,3.40625,8
0.40052518858649827,6.766492539109923,0.21012985919274577,0.10491664346681737,6.782491407777272,40.56850228011039,54.21706677875271,0.5256090222693502,2.194347912743857,5.065112939229543,55.3549758649543,1.9065225424261705,36684.685035579176,12.671875,17.165460390571265,262.5394894934371,7.984375,8
-0.030458365676509072,12.449854385334952,0.19886919951116247,0.36015257881933915,12.45057944225795,80.66990975684675,186.60404644879497,0.7921843730777955,1.7593380281295168,5.446789757596958,203.23972225042323,2.0188059824723714,124837.30286195283,24.28125,27.909786493853534,426.53150237707024,15.6875,8
-0.28679579086777596,11.040929885968897,0.04682094679963202,-0.043335600186881915,11.046879553287901,67.7438395688384,142.30009229072095,0.7382143173395265,1.8241387322461842,5.348676942130811,151.11116437927492,2.034837809595815,94457.70727227203,20.328125,25.092425799394565,425.9544662361413,11.8125,8
-0.12221863509212855,11.660486505411063,-0.01435516354335481,0.7101753617028328,11.662233888533777,78.16013511773602,155.05386245245148,0.6786477533853842,2.019851923810454,5.239944354239356,166.05073188557162,1.979820032141111,104685.38095481106,17.046875,22.084963556314783,395.33291471462894,9.484375,8
-0.2951158766422286,11.187335369922742,0.05647954659270445,0.21514396263201577,11.191987779293962,71.5453928626262,147.3046287428039,0.7092801444109419,1.9771315966675036,5.326409992504824,151.68297379933531,1.9818663548189814,103051.85986039248,19.03125,23.442975419455053,428.8356669433644,7.84375,8
0.06905383647663899,11.119673762391532,-0.012240131919514048,-0.1099575301494215,11.123768200639999,65.35080545646755,143.55262503194385,0.7054356108956729,1.9560480184196194,5.34566074184048,141.75159165291242,1.9752017787009402,101595.97006009328,18.40625,24.029001865599096,428.1692606586085,11.109375,8
