mean,std,skewness,kurtosis,rms,peak_to_peak,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,total_power,wavelet_entropy,coeff_energy,median_frequency,mean_frequency,frequency_variance,peak_frequency
-0.022485140109906,5.230182912145102,0.2603409068491991,0.2689045116749838,5.248208174959868,33.60519541649009,30.106964322509,0.4927008130083866,2.461747925285791,5.012983894685761,28.356928863877005,1.8001495359791395,24192.2328934546,8.453125,14.43116459746054,304.6013144036607,3.5625
-0.0798938549200027,5.3086366526868805,0.2650956545551212,0.3935416974887922,5.325536053616143,33.655496463215904,30.596429900069975,0.4815280057828556,2.5152735006405784,4.897590962304976,31.49108814948474,1.7751864199413667,24455.49429220717,7.546875,13.646172987388676,292.9210236742275,2.03125
0.0677138677008706,5.222918495955872,0.2272209969272612,0.3757492906524606,5.234725047163877,33.31052857652828,29.561265830112408,0.4956779883405597,2.4579733368181516,5.047738432280585,27.491639784283453,1.775638641379827,24554.43094353502,8.15625,14.95124687003006,332.2856636831144,2.203125
0.1421072295453659,6.3830953274667,0.0518250028551355,1.7659354846314963,6.394246222133893,46.16829354224041,43.85335373596787,0.4099260846838051,2.9285709836826044,4.792847575142372,36.36356875618416,1.5189997754163107,35774.700474278725,6.640625,12.670633154112371,273.74247272662365,2.0625
0.2517699365300559,7.1610759386925995,0.1712945845622661,1.2451635327025072,7.176355819541981,49.1605771253695,53.3655896643007,0.4007759783661854,3.0407892638773,4.4887759555301265,54.10866691623568,1.4153439773744187,43797.91951959486,5.296875,10.61950325050534,212.26442224942645,3.3125
0.0107975666891337,7.797316350574335,0.1515378490372392,0.4646297777216636,7.805058188784045,49.594861069877744,61.59925576710776,0.3652418162778231,3.332041718199223,4.217753741613013,66.12257564876387,1.2623307433592197,50660.08308171597,4.265625,8.867614952842196,182.59068978561143,2.171875
0.257408827780697,5.57748110699002,-0.0098636949966866,-0.0766643956094646,5.5922582179739715,33.504041145770564,35.02412205633518,0.5215434753647383,2.345128517615659,5.0614243044351195,35.77671368455024,1.861960420475366,28928.191502268568,8.640625,14.918981453512508,320.479101576891,3.09375
0.1841297452857466,5.6146896563362505,-0.0869831598150661,0.0199578217602071,5.630080287928876,34.15523897836002,35.26984318601201,0.5306702817048565,2.310188383051305,5.079820926471261,34.89141431656466,1.7552273138756649,35302.978536365226,8.984375,15.036979698364224,309.0588577083769,4.25
-0.0001778351286931,8.007765071132685,0.0868804167668626,3.127799123154491,8.014188572744558,68.78750088051922,68.48630928062514,0.4483056302740913,2.7918079934176423,4.626017077564025,68.96169993565255,1.5099485371108858,56493.30911553273,5.75,11.759766752021733,271.24616089830675,1.984375
0.1977194169847943,8.873599731347369,-0.2393159909535047,1.3963978426441528,8.880362563165608,62.8461779278101,81.26560376124158,0.3490478542455699,3.515522153265748,4.026824625843755,96.54599917976756,1.33492668672704,65692.9347713115,3.3125,7.6177212978014035,158.4231438445966,1.71875
