spectral_entropy,frequency_variance,std,hjorth_mobility,peak_frequency,skewness,kurtosis,rms,peak_to_peak,hjorth_activity,hjorth_complexity,total_power,median_frequency,mean_frequency
4.532240490616949,537.2607041352369,5.812194488168282,0.7243393941916829,31.5,0.0343644366807032,-0.0275916903602793,5.821452413635966,36.61199694239366,38.39056564092736,1.8848543057033944,36.5127604509825,17.1875,22.77062352831668
4.596564716029646,510.7470841203712,6.44636958659337,0.714183871114185,15.984375,0.0419872867861948,-0.1098361699665265,6.456139436182049,40.11303703524742,45.63822487372175,1.8920334802137744,49.523105130439774,11.0625,20.07380773578523
4.849366570979335,470.4047866478847,7.455402001072666,0.6682599540053681,30.203125,0.0982065469778272,0.141520706121671,7.465223943870264,47.28260939892586,62.066222769721605,1.987232955582835,64.03943766786163,12.890625,20.681693388253045
4.765405173863748,466.9300967160009,7.471242245695529,0.6801107423372674,26.9375,0.0986882352342747,0.1142767214924342,7.485045519931941,47.398337418465495,61.45359971919051,1.970711897789968,67.41687239830699,12.234375,20.21211653856145
4.557989873236109,605.0097497004485,5.277534949075031,0.8197069689126139,49.515625,-0.0052045538240021,-0.1881250488014688,5.286966295885062,30.810143487871503,29.6068858845433,1.642481777584661,27.623904057626415,23.21875,27.646021212529423
4.611382550250437,615.5043590671094,4.994605303820014,0.8391071106807806,54.890625,-0.0569798346427398,-0.2065900817932312,5.001772924238497,29.679810309087888,26.077902881577653,1.5929821687226875,24.687188651227498,23.09375,28.575318162565686
4.750245538644403,571.4445402760219,5.506431545813697,0.7834419677809216,49.140625,0.046766737875903,0.6142455362992497,5.524837157506037,39.400990791825976,32.96606645077783,1.71537079760414,27.314434109931593,23.03125,27.49716056794245
4.85127755142346,464.34399357254154,5.09955818967574,0.6790121943732805,33.78125,-0.1004396316862834,0.1111141583615404,5.107290887523055,32.57231548077801,29.217216812946752,1.9276978100210416,27.66445084586084,15.4375,21.94203455731921
4.900345429067567,455.0394339329253,4.824214922768522,0.6528926137138649,20.125,0.0157511730257568,-0.0806101973370578,4.838861506096573,29.512689942918993,25.46606487644739,1.98555634822523,23.860251373648563,12.859375,20.40288881369141
4.821929705652999,423.3661057345039,5.253940804464636,0.6371803511776707,22.359375,0.0339743571660887,0.0023837290731624,5.274474042813895,32.903592658269595,30.843837691393027,2.043009310399157,30.86956082762261,13.25,20.070302407196777
4.688323612416598,445.4378286451432,5.955561109381725,0.6355095837892207,26.53125,0.0126371867923967,0.0284719156746823,5.9698490370757415,36.49461260962587,39.9493414394492,2.0923062729976443,41.50874831918435,10.9375,18.95533660057406
4.7007628738323834,475.09678995721583,5.883951799430527,0.6671026012060283,29.59375,-0.022689561570884,0.0017361678536879,5.891493916941938,35.8684815266678,38.87452802808762,1.9946505646690396,39.32726138653316,14.203125,21.18257101951548
4.727295447417626,474.4142355645128,5.696824209015385,0.6933800047234583,35.875,-0.0750576342632205,0.1026605109538129,5.707192348178481,36.401118590380555,36.284677316807645,1.9486938069160624,38.12536161500704,15.21875,21.757609820250195
4.917651568311126,333.81246140561404,5.686642981113925,0.5264572934047502,7.921875,-0.0132836815074086,0.0725678004732736,5.731380190608203,34.63037951707441,37.69533731154861,2.412491802600915,37.770471920957235,9.578125,15.87937209008473
4.900255170860467,333.8203736923875,5.775205637141262,0.500234748667215,5.421875,0.0256599811774191,0.0457687318424704,5.792566632062772,35.14720240093802,38.04994956405389,2.5190766498149775,32.95063580445662,8.125,14.819515795124344
4.869638622968809,307.1254442843918,5.61223913856948,0.4874931714857567,3.0,-0.1186206900986986,0.0537943081900766,5.626700844935297,34.12363629122018,34.72889555341417,2.517653484059564,32.850886276317276,7.421875,13.724228375760486
4.848775498049633,360.6939370042245,5.31922755551757,0.555869606285475,7.0,0.1215648854115518,0.5197100853492428,5.333618777824628,34.85380576088728,31.66284060246767,2.2724759015805756,34.752755248903114,9.078125,15.974454593861465
4.9624290950194965,452.81288763982786,4.590231776496737,0.601881620681991,5.125,0.0800724934364173,0.226914555965666,4.605207202502057,29.565448487369135,22.165276095438568,2.1270675141262085,21.59255122710617,8.71875,17.565616764075916
5.001389918906708,481.4254153654205,4.549743746179508,0.6436003597639374,10.671875,0.1805878022337739,0.3055056857758406,4.558989821938819,29.41662032156668,21.899996318891468,1.9930427367322376,21.10154414968653,10.3125,19.39525444747934
4.102114855881754,322.54367779207996,10.851982111835916,0.5034446229297436,2.96875,0.1969770371525376,4.51102079835953,10.85776686231076,105.38070733915872,119.7774364932191,2.5619285992931378,142.19686743796134,3.921875,11.455968480479978
4.631779228870625,584.6077511783394,7.411483290969806,0.7288617867297581,42.171875,0.2975746563851947,0.4057156515917851,7.430190266087945,49.22034818463939,57.45723192511127,1.8300542620621456,53.466150396143526,16.140625,24.38015440281222
4.493249657125022,594.0039766902336,7.183208081960712,0.7495336022958005,52.828125,0.0938931393035465,0.3164215287751489,7.1878337343800585,47.14322578962194,53.05372197769366,1.77164798242423,50.38068105207527,8.59375,22.583356811731313
4.2294375074514905,604.5864250263365,9.633405462652927,0.8869351955834853,53.296875,-0.0651294320839501,0.310477079030306,9.661628570465036,67.10344908704822,96.9741813101892,1.537322599353684,100.08022008907471,23.21875,29.603066882484537
3.967723678985057,572.5219681043387,9.31509747505517,0.9498514532789816,60.0,0.3242830119977226,1.1505128261841098,9.31879910467045,71.90854641338254,91.21968479199504,1.4431902372373775,66.8835377361895,45.28125,39.80480940019993
4.364265218361254,585.2807581661411,11.15594283960958,0.8469052085692642,49.75,-0.1306225308918759,0.9749078618178312,11.159826586880657,85.6438201337705,133.9132510233106,1.623162809916965,141.43973717269787,23.234375,27.883420104177617
3.6752130197536217,523.4410180750784,8.537636157863643,1.0183957872897575,54.421875,-0.0307989813168323,-0.2593526282251724,8.549608462802663,50.68601111060478,76.7457523833995,1.350028965634115,77.08707695211001,39.53125,38.207462694441254
3.7566752587571504,546.9204581821908,7.997835424774764,1.0352709793018642,57.609375,-0.0553192216668492,-0.4850902544439044,8.026122030256388,44.195470805259355,66.1796010759841,1.316523218963824,63.865246615898734,43.859375,39.74456224814589
3.829593747056661,533.5116508430939,7.968431057876718,1.0332107858281423,60.0,-0.0427344718724234,-0.4404555798644211,7.988921058626905,44.89497665571464,66.02499752002355,1.321959029872239,60.30551994592978,45.625,40.5429049206475
3.612875855027186,594.6000464253044,7.20701272210304,1.0903722495716597,60.0,-0.0533576893346085,-0.5464689745844961,7.213906792778391,40.69328298502992,52.72039449998652,1.2365113678056268,48.75965154983535,50.984375,41.37026689340253
3.610193822809625,606.0947637196251,7.5770400319912445,1.0572078154511142,60.0,-0.0443886500666349,-0.5114926781040261,7.582020767263495,42.73180517528322,58.72251932887345,1.282257943189353,52.589406974570146,47.046875,39.92071052419853
3.832965914514258,584.1708528590221,8.183584456549156,1.0006039181320066,60.0,-0.0824066143977652,-0.2596489176330572,8.189584039512763,49.165058056406934,68.77083342288093,1.356463760360211,62.09285397423392,41.53125,38.00071662839415
4.548455767471882,601.109578974045,5.3947264512941855,0.844951414881671,45.5,0.0018402895464071,-0.1706076571814349,5.401503386908168,32.43087219997853,31.07613887499212,1.618901667040564,29.679820368061325,25.109375,28.611412242960725
4.623545573172085,575.3315656920546,5.24169755455088,0.8411139822702137,45.71875,0.0181365698431973,-0.2333428055610917,5.249456462690248,31.68432449281376,29.14662152607855,1.618716928243776,28.93921713555811,22.546875,27.77958691036016
4.731110767645793,585.1463227544991,5.082350224710876,0.8241446941609509,53.734375,-0.0248901274956259,-0.1402951641689271,5.089837956025851,31.259600340757476,27.119549001023874,1.6383795323516344,25.56371990578925,22.625,28.27394736230688
4.542524282020007,611.6369309814544,5.261983405653204,0.8774547556053639,53.5625,-0.0095749897866942,-0.0341088205480881,5.268392286040884,33.18220119275998,28.95274972407049,1.5422811084417698,29.154345430902612,27.46875,30.220733235797375
4.598873302611378,540.9107200110763,6.391568325992522,0.7976132644454105,45.453125,0.1187387716835624,0.2141273852097329,6.405129929278274,41.34228955996366,44.666503825529134,1.6995695787257716,43.55752428319385,22.5625,26.944316026914095
4.656938548675776,526.9963908302452,6.77646361191935,0.7917639599877082,40.84375,0.0192210841580547,0.038514155471659,6.784739523637551,42.3887203218664,50.350998613083526,1.7108684650188406,51.58937780624933,22.09375,26.10772415706827
4.2968546340645535,501.784587732415,7.391714156613959,0.7988331923748833,40.21875,0.0026490918807126,-0.102745143812025,7.398774226890763,46.05723681668707,63.06868283414459,1.716422989245961,67.29768434794093,23.515625,26.3234307241435
4.3663528078665435,501.4461846224733,7.759196188287748,0.7773275033814797,39.3125,0.0319853606216969,-0.2590968291205731,7.77252488637698,46.51087472038048,70.70405513617244,1.7832309479603723,74.36018304649879,23.828125,26.06301782435081
4.389422668058935,555.2921718271634,7.157963280272259,0.7987958467618889,40.390625,-0.1003380797758124,-0.1852247192028851,7.164039313258995,42.61253474177624,56.816754143675006,1.726968864504335,54.47873274704829,22.96875,26.96733727202177
4.626893628153543,608.322943636366,6.16873094951325,0.9031536481600412,60.0,0.0016047931562378,-0.0125008587808192,6.198369895708896,41.57196684298814,39.40292530926588,1.4875572033121356,40.17430605103888,29.609375,30.87186432719825
4.697924517503404,589.4504881373183,6.725883517091781,0.8633700342130574,59.21875,0.0004625308180735,-0.0550838762875607,6.738787638765665,43.00597667548063,47.4761830119371,1.5598953244381943,46.28070741048799,27.046875,29.96146944715877
4.620784008331698,548.9250124033824,7.107667222410972,0.831360212838608,49.703125,-0.0310842934267331,-0.1217446242031504,7.117818361581882,43.501981345549645,54.131827528185305,1.6186314139662945,53.14372838430354,24.515625,28.401654383633893
4.74379575108747,562.0431267556377,6.660501617029101,0.8913688502204358,51.09375,0.0609878618440248,-0.0024435343830157,6.665718153803985,42.57406113546002,46.396527033302945,1.5175488214164767,47.39578114265288,28.234375,31.3994515585018
4.8796211075847244,567.4255229498704,6.9810542769026105,0.8868839084198603,48.65625,-0.0114113199946177,0.110213817743586,6.985850784790555,47.54667792175812,51.124603378016985,1.5307915246992847,51.74159038823676,28.765625,30.946253643934437
4.802523744879229,632.9000694499467,7.619126939277803,0.8219687519254072,31.421875,-0.0199630645895691,0.207431925383877,7.623838956799711,51.133273925719315,59.563040731574056,1.639617954281657,60.05492326361592,16.6875,25.672291542975643
4.63856072813455,557.1255404451089,6.800080844908589,0.7564338069669976,37.375,0.0178525583304815,0.0690683471855606,6.8073378218283525,43.50335931438676,50.23263064640592,1.8008583084711212,49.518688931651056,18.546875,24.22204810283925
4.478518513007699,575.0998019910425,6.251583470375949,0.7930970856843974,32.8125,-0.0904413858069605,-0.1763887974678232,6.255805739728191,37.84928014688505,42.23745308125416,1.715966290957932,39.00765707100135,21.75,26.36369143214199
4.566959986946233,519.3662159859374,6.567970963033102,0.7459421716837898,33.75,-0.1113536814714041,-0.1846479792981525,6.574584156226308,39.13589930393454,47.22325578320465,1.822061952245501,48.28343913230587,19.75,23.93174590268106
4.782183905249811,509.7053941107125,9.964695673897626,0.6594796195731701,17.421875,-0.6821596680005444,1.878927413968517,9.988212225624062,72.4235925988517,106.05161968606129,2.0145258432388067,100.79100163077392,13.359375,21.06109373723757
4.698396265871936,457.1515628848789,10.49826364244754,0.6386408259088,15.53125,-0.5506831266108272,1.2979984021797368,10.537823631672874,72.81571602519206,118.10868233491024,2.0706815833714405,112.3723268022109,11.953125,19.417970310212393
4.507075756068785,428.1657422761496,10.81292897934516,0.6236193635394887,19.890625,-0.549562402185874,1.021752229225712,10.855764832007862,71.8160659302535,125.93195264926284,2.1342149139777096,117.9352534256475,11.921875,18.832556062837536
4.114963980560835,572.1884127026085,6.536208169633249,0.9355039781213196,50.3125,-0.0147558476886184,-0.420082402196363,6.5409731672944,36.5381460731396,45.83185316227738,1.4729560853905632,45.50125600170179,34.484375,33.5188094854386
4.250969431111797,557.7551196046614,7.012369830737452,0.8928458096817251,51.125,0.0538927006924129,-0.0095712219524198,7.031473823836923,44.290122497075565,53.463447789095774,1.5464902072124598,46.97780246176952,34.265625,33.330415757253725
4.440286051133805,505.47399216943785,8.591410645852848,0.7613988364804397,32.75,0.2847619868939213,0.6426758943610817,8.598835110581057,59.65011289928763,79.92425040293637,1.8114102169189183,87.09204321628343,18.8125,24.053466459185746
4.849346934177802,506.1723835724755,6.784269088243741,0.7670053159666618,41.625,-0.0993030033805527,-0.0568178270069635,6.796059690457673,41.186694064117674,49.67535032471575,1.761631669576206,49.87650798136527,20.125,25.252214402945157
4.776830703963962,525.0393374974075,6.846650954579962,0.7778160276015996,40.546875,-0.0253310915364204,-0.1588240769171634,6.862099101331318,41.14367487064991,50.937246398566785,1.7435082132115185,52.98879601922812,21.0625,25.253175179509373
4.739623066901701,499.6569162799145,7.379468236116446,0.7580212883190279,37.953125,-0.0278491275580477,-0.2057387164613456,7.394260484595926,43.47759563195165,60.13504105148204,1.7970751036743375,61.12935847453872,21.046875,25.094786652875623
4.63499522806464,512.5129436326152,6.057706212480356,0.7924274173757004,40.765625,0.0139508421866429,0.0744217677514709,6.0755543426407925,38.70000909109691,41.00072514398178,1.719719638882545,42.034937330369296,24.15625,27.40213221112253
4.686340211094586,467.5307140674006,6.337325366745504,0.7353032432068445,34.375,-0.0686372600920537,-0.0177423590368285,6.353708661402782,39.773430535248174,45.09828325149687,1.8640545226946976,47.40536164413223,19.875,23.91062542386168
4.651625833758819,454.07911672042934,6.546263583872582,0.6892938187892911,30.03125,0.003151714959894,0.129211376186577,6.556729549211386,42.2445831402312,48.586325201925874,1.978099252248153,46.27928132956604,15.859375,22.237198421605036
4.839415345663476,230.3323996879898,4.8998811204506305,0.4375093722937539,4.953125,0.1281007192824424,0.474089144142964,4.915172252672808,31.49960374043008,27.628064585478263,2.644889012822462,28.248427664112544,8.71875,12.886253164297596
4.9528317364862495,265.44584492988145,5.459334299018878,0.4853118766214748,4.046875,0.0031286920126794,0.6231348723108652,5.475579363834104,38.027368832928325,33.54053586479812,2.5160713823361447,27.963612821152047,8.21875,13.439818941323349
5.192416818051074,363.78355345922984,5.709461233126893,0.5099927794493725,5.046875,-0.0529469099909919,0.4234611579455467,5.724930198682159,38.34989892261994,36.317945771720986,2.4986525522575227,35.70089857068518,9.046875,15.981031714457815
4.784043798391243,293.5619634853641,4.551483845346404,0.4722175176658623,4.5625,-0.1463909384363695,0.1881208664868491,4.561177720343724,28.368698987489267,24.44633051488444,2.620053165331114,24.2731559825901,7.84375,13.681075234521716
4.739169486030308,280.4163913279764,4.890902883738083,0.4726267288170086,6.53125,-0.1154576976885751,-0.1066763373942879,4.900188355501587,29.102570726275513,28.909971711140653,2.622482744612664,31.495572136796586,8.265625,13.537812709839988
4.64291996733197,248.99633685816744,5.8850349675399185,0.4223950751252215,6.609375,0.3600328267546586,1.3313392860756772,5.89064390603257,41.54284374640514,41.95906047711971,2.8572156832642195,35.31365100644221,8.78125,13.370051462589432
4.90217859605,489.5101718358117,5.617035141421296,0.6219460508962885,20.421875,0.1461228347431747,0.2642260998763256,5.632962560388039,36.45323350695899,33.66818640624571,2.11853687292766,30.13576755499143,10.484375,20.024796887567405
4.899755021816181,552.4854356343444,4.767921904255595,0.6934046849150133,23.65625,0.0769062695869314,0.0266173612815408,4.778168321447356,28.995369291257475,24.14447590546736,1.9108791516468004,21.75918575434245,11.6875,22.01365525566613
4.875598838870356,499.1742496166946,5.155830709822703,0.6527101374539809,17.4375,0.0418037628219921,0.3445446515820142,5.168465029010007,33.48968186072625,27.482359923813963,1.9858226859892092,27.691573920666485,8.5625,19.236258522136655
3.816590273197922,138.374672708095,20.41162673501303,0.2880078543724932,2.171875,1.6655599338296392,10.711637280975271,20.416855675620024,198.7218049632658,416.7731767468033,4.00539634341593,374.5042868272017,3.703125,7.21094173358686
4.911321602713847,387.5974477876433,6.00954732740683,0.596766571897616,14.15625,-0.0878166257563005,0.2023547961238371,6.037891897362195,40.68363236082488,38.07163177174434,2.148564888102124,39.97098267708905,8.453125,16.70160909247941
4.949600507456083,426.4072374597301,5.494139440605695,0.6323486332107553,15.84375,-0.0203542268445562,0.5977358611097546,5.4981819601831505,40.223512523806434,32.4564915911486,2.0622869126013716,34.449815378425036,9.609375,18.333375334429466
4.87683933162498,246.0375184437797,4.930195231175937,0.4455895088819177,2.03125,-0.0017865601604561,0.2122182173502412,4.931002381760469,31.050773346816516,26.68312548935513,2.5723331380954884,25.23149422262704,7.8125,12.969318542229685
4.691939946295863,224.70945468936145,5.488000363462895,0.4195875564185178,1.171875,0.1008227518839309,0.1246836945615448,5.4975090017442,33.71726249793579,33.61588321592482,2.7805385391198914,32.33504514070579,6.609375,11.538501307570144
4.533269726577132,223.7181768385535,5.797383271373744,0.412601804597467,1.984375,0.1272611574259665,0.0209096213570018,5.800795755958698,34.73049733101697,37.69122246552492,2.909884350342546,40.60891707291896,5.671875,10.58800074921416
4.9042059403419795,254.3775687344728,4.796940605466051,0.4688583757344368,6.0,0.0318089286634315,0.2071174166954149,4.806223271089557,31.631125358202333,26.86368987255017,2.557760370597596,27.16451542348912,8.3125,13.580959551804186
4.597278083523429,244.9659909243617,5.868881980669204,0.456633335610967,6.75,0.196740955714985,0.9071545045822058,5.8712582154120785,39.79872609185256,39.78091952593414,2.727026117286936,42.4713838062818,7.96875,12.803569937848405
4.648232647304691,263.06245466473734,6.253783067277639,0.4677331778037064,7.109375,0.0759259999573826,0.8526497008055826,6.255488608507156,43.59782980132489,46.91162913664461,2.6759662092118277,46.4916807157515,8.171875,13.443840124248853
4.733579411463907,223.10337540584857,5.292935563485667,0.4256519920380088,6.265625,-0.0959345764596121,0.1332654359935121,5.295022519205497,31.75509322313891,33.15332559525786,2.7584026319449086,32.63234391471211,8.265625,12.33695699406942
4.74646933298498,224.5954851681229,5.175375716233429,0.4330703453489042,7.375,-0.0569126867932664,0.1742102614938455,5.176887885511521,31.639604012598664,31.25713280121633,2.6799963410007885,31.177838877143156,8.25,12.446448071838743
4.854273062485662,238.1938897770156,4.660375667381566,0.4410434632748535,5.5,-0.0068785246114293,0.4572487195312615,4.662656061001692,31.33746548100381,24.35238489654895,2.6261415594891533,22.70542418075156,8.171875,12.748310185898893
4.895609435026844,250.1727863812352,4.571371455618065,0.4465301661727713,4.28125,-0.1269363877404353,0.3506216243323597,4.573881851475302,30.09075977689459,24.67729078594268,2.693147523990634,21.454728146851338,8.4375,13.180464934141048
4.8412561110650865,236.7293466824234,4.41550067317199,0.457439180356976,5.1875,0.1589421731416047,0.6020865155948857,4.4186563218177755,29.677791723692852,22.027829703291005,2.5590988157305508,22.90175046052008,8.390625,12.674363066655689
4.979796388612416,249.10100618589573,4.289277877835886,0.4752708075418277,5.859375,0.1204679539024533,0.6989218351402645,4.2919039005688,29.526877195738464,20.813020545544195,2.4483427835416456,20.777959188219917,9.21875,13.82192547513094
4.732925597892782,202.2383978783752,5.278411798663711,0.4385973846860151,7.171875,0.1288008048322839,0.3142892140719886,5.280237329108093,34.19505001771431,32.35404922059393,2.589967384455199,35.01757299182085,9.0,12.81423864153602
5.0163283802509575,268.5108555022058,4.591606750692028,0.4768967807882455,3.4375,0.0683315675256827,-0.00600075895136,4.5950346704061245,27.33250153398749,24.63074459196567,2.4714145626808555,22.696864592682793,8.53125,13.95396546696904
5.019093659950009,269.54242577472706,4.140397361785935,0.4826352300611377,3.4375,0.005278331074,-0.1204291195105213,4.144868617355967,23.971982264570848,19.71604477643348,2.458145288791309,19.80831972142179,8.515625,14.03415753414636
4.977843917415982,251.35879148297815,4.288602155054993,0.4749468067003298,5.328125,-0.087180346377255,0.0831161108801512,4.29068605571491,26.479756244289575,21.67480139294831,2.4400825484529074,21.88350285328661,9.3125,14.027943077932823
4.965957129030734,246.363263431662,4.428432038584988,0.4729177537001589,5.5,-0.0443830199596855,0.0831420061507579,4.432722901605275,27.876557083503545,23.470342776941067,2.4255303764675387,22.94098105269769,9.390625,13.863831216607489
4.937403714894737,251.31170769858025,4.584104545544428,0.4737570252080906,3.984375,-0.0107106106981193,-0.0231202706655505,4.586133873759772,27.996762522434423,25.21801438422801,2.4388054985582075,25.92744161539102,8.8125,13.620143510474628
4.528118896052261,169.6039511581084,5.542026386442191,0.3953658205164238,3.703125,-0.0639192449109758,0.2014859161064462,5.543553881153835,34.36097920348288,34.751710320778635,2.773443994214719,39.84742413370809,6.375,10.206222210765253
4.608330143440568,205.95162219434891,5.121391311748861,0.4266046146945328,3.953125,-0.093977219635134,0.2137831303715981,5.123556220741464,31.776043912677913,30.7012368604168,2.629434865461723,32.99454431740383,6.421875,11.27493943030285
4.990320820779316,273.5309435688537,4.4377158807558015,0.4822962855741852,5.65625,-0.0195880652638288,0.1825113573956147,4.439229118452496,27.786895782844432,23.031137830152257,2.387829096395765,21.83584133010945,8.921875,14.830377324260269
4.872558348458402,238.7507317567621,4.661187264472703,0.4652857405327792,7.171875,-0.2211685064599369,0.1061368807733896,4.667725777039349,28.34865681927886,25.171593523778217,2.4770221116646645,25.28732210702203,9.171875,13.769531953540556
4.919218148342186,240.76126788573575,4.609859567675852,0.4517807194734601,5.09375,-0.1249911023025798,0.2637234241231584,4.612156217907509,30.627025151095577,24.14843716790265,2.5438355845936917,22.05746836771359,9.1875,13.578433093904446
4.979132560430395,241.1698153028632,4.4674960638647425,0.4585859512079799,4.015625,-0.1775450619582861,0.2619467435547363,4.469531407965237,29.546817210588458,22.540670345780555,2.5071267623288582,22.49689657199819,8.203125,13.318270399940468
4.994741350923583,273.3085665594857,4.6763884511188625,0.4813841344633909,3.734375,-0.0331890258169738,0.2000648309773418,4.677118938490918,29.396619050501137,26.891695867535105,2.42648384672628,26.412301084399093,9.421875,14.62533882406466
4.769714020157558,210.53523757348316,5.333021147568034,0.4198989844622146,4.40625,-0.0163124005017754,0.7720040739338778,5.339017802913883,34.434313294364614,31.976065555181737,2.677167162948761,32.22475279300103,7.75,11.990346600979796
4.831025548642449,262.60440294369494,5.995962727972252,0.4913179400080893,4.375,0.1408606476600733,0.799610898245355,6.001647144206855,42.29267360869548,38.960391642438175,2.551311188971011,39.01926956815427,6.9375,12.593228288449597
4.456181616853314,232.6657733352085,5.785290967704087,0.4289086576786957,1.21875,-0.0854289047452069,0.2235324063225793,5.786062993666553,37.137522958294575,38.59471630998804,2.8415874341032903,41.07310455729674,4.875,10.35743300757274
4.756229493733913,257.21761459428166,5.032582550387514,0.4609926558625689,2.671875,-0.1055796865677287,0.0056237193291567,5.034280650522841,30.59656654571972,28.887278959149004,2.6029965770277066,30.80804839269361,7.265625,12.447155777139711
