mean,std,skewness,kurtosis,rms,peak_to_peak,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,total_power,wavelet_entropy,coeff_energy,median_frequency,mean_frequency,frequency_variance,peak_frequency,8
0.0117988911789353,8.095712015703857,0.024967000379416557,-0.021831622229728745,8.096597349684066,51.4623327004708,74.22840900916331,0.5288355199513447,2.3811824099192918,4.950745076297864,75.21055277317578,1.8555028171751813,98453.97620581905,9.890625,15.438608587814905,314.05823763932864,4.765625,8
-0.10098493139745215,9.178135286076289,0.003123514002730059,-0.20417243732585333,9.179664095459778,55.27696434395212,96.00319670637738,0.5034170739249383,2.5133224610136775,4.843266835593904,94.07418029894335,1.824079788782299,131342.3776417317,8.875,14.40870769283068,296.54684895156873,4.75,8
0.09791907471446899,7.764723164925395,-0.1289867922402393,-0.12681358012007798,7.766027556332301,47.19399251459553,72.25199635473199,0.47665590187195056,2.4631255649120303,4.867490082071573,71.11355363946953,1.7983254067690222,99301.76216288607,10.015625,14.420922997349956,245.0685237684433,6.859375,8
0.1276618270423804,7.8116606709808725,-0.1214100392383951,0.2688488686170551,7.8138819303432125,53.047654772449995,72.50483151256068,0.45100801655415357,2.5667522753446916,4.838585919286166,68.90267213668396,1.7435626102279704,101910.3991761276,10.171875,13.903268458794939,222.49323092787085,7.171875,8
-0.08135654415416996,6.2788735292907045,-0.10075448338853595,-0.20392953664907154,6.279679922073694,38.486155917260895,44.25230113076822,0.473923563435362,2.5513788805426683,4.8760749653959605,44.52185382663213,1.7512284633577693,60239.8035671889,8.03125,13.387918667220408,258.98537549312255,4.1875,8
0.03276384910077414,6.654948150893967,0.03627381386810444,0.3449317894775139,6.65561527210121,46.25585043481513,48.97204105803023,0.4801097248793979,2.465252090733224,4.943472020021157,50.2749825391902,1.735730696998182,70764.3087077451,8.875,13.657318146988331,250.5238527579051,5.1875,8
-0.0652128304096727,6.917014517291595,-0.07275783472570442,0.0791616799836644,6.917796895971419,43.98815129090034,54.788424192532304,0.48180439431863165,2.4023187751792423,4.9238560818029855,54.22595152466811,1.8347173741560625,72653.62165940978,10.0625,14.275296674698547,243.18789449908755,5.53125,8
-0.07079453315249992,7.4684066198969985,-0.06487888899059878,0.6344313438585264,7.469568674058823,53.64403984186843,66.01091148673085,0.48374793057367477,2.392754134711674,4.706646357795883,66.93273181718652,1.8451872376675487,87197.47893724109,11.109375,14.89697395917035,227.52564567464606,7.875,8
-0.023624528052113233,7.036890086157568,0.04146754627948279,0.2843076551401404,7.0374421834528675,47.51101565355848,56.73329295909922,0.4857074157136904,2.4337106703467843,4.964893142541321,55.72066541881303,1.8189493368236032,75514.21437889707,9.734375,14.375565297339245,252.78382912404436,4.5625,8
0.20171850512738762,7.53324217639394,0.04957966658222732,0.1954298421775102,7.5365617149213735,48.91417987801454,68.01613806119252,0.47758404426126455,2.394022096540749,4.893867929544272,69.4770975189803,1.8526967120448263,88498.69886683772,10.4375,14.674843313826281,228.14591239157596,6.203125,8
