mean,std,skewness,kurtosis,rms,peak_to_peak,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,total_power,wavelet_entropy,coeff_energy,median_frequency,mean_frequency,frequency_variance,peak_frequency,3
-0.2067743079542752,6.727905778323012,0.048564240817766835,-0.027483109584286528,6.747560884627917,36.21075475768291,51.52258740722717,0.6813263169715023,2.070526848414153,4.009123577581499,40.053791452453126,1.5530333239215917,20504.415748025203,12.109375,21.49610727670755,618.944337297395,13.96875,3
0.17015589468939,4.943222299758294,-0.11442653240695345,-0.24638395976454042,4.965192494751156,25.987087269205265,26.22077672705503,0.8410088585346961,1.618797693942676,4.476404390587693,22.36381661805709,1.9667824910831542,10375.24074490631,29.609375,30.55140872366107,622.0287366527608,48.328125,3
-0.024690284155360953,7.728688957989114,-0.06872652801316423,0.08361671842711735,7.74630315221812,43.22611577450549,63.51046309956534,0.6233124554647625,2.1118384584316994,4.3497533188472035,79.73254961123038,1.9581247792332335,18125.334495609583,10.59375,16.593339774624322,373.45891855345343,12.59375,3
1.2978970689986697,6.5223393772383185,-0.0953533113659913,-0.28040689297197596,6.675095287810048,33.82526496399242,45.61498334886369,0.7118650966459518,1.9049366937204275,4.479249991094843,48.67680303190894,1.8393495914784252,13268.583427441452,15.90625,22.25016642074943,512.6027884668017,21.984375,3
-1.0097486062425736,14.054060002636499,0.2677235254525946,-0.4005019445650296,14.101855940333843,73.23506509346579,216.99806114634941,0.5463539752662256,2.676358842028226,3.4678122176881443,280.9954922688335,1.3659301646914217,60054.66340462238,4.6875,12.158455722097619,418.97274897683354,3.765625,3
0.17770547071978962,6.010731375028342,-0.059431730917162626,-0.334807918186241,6.036697284686666,30.98319798172002,39.613917175547236,0.8449689188351001,1.6406948288609444,4.070396072136746,40.113814960787145,2.018159100749424,12260.930903227372,31.171875,31.24008012989169,520.8519751847374,42.0625,3
0.5459475462133427,6.576801338303479,0.07531876229405403,-0.22261724336509345,6.610418410077978,35.16816499001616,45.800163973102784,0.8030213217559756,1.641017298532266,4.670257782908345,47.16222210215441,2.1176694784624077,14344.068573200053,19.890625,26.93544884226754,560.9555676747327,35.09375,3
0.5124134700001247,6.2115847194600065,0.06488448996973574,-0.42662241786758864,6.248510228847022,31.631147011712134,42.25466470117778,0.8676610230517972,1.5817818302965152,4.063840217944691,38.06303704848075,1.9788764352069277,12993.177440249361,25.546875,28.72164854010861,569.5997652961931,39.640625,3
-0.0023706732251708405,8.321248608345469,0.1865088722706193,-0.2750782914735658,8.337657425466418,41.86474089381297,80.3609372541907,0.6640762587635911,2.11815358019723,3.951848100609268,87.56720608578473,1.8156059182215702,24961.525568046818,17.265625,21.17335197906469,424.98861510728693,29.46875,3
-0.09514073599159856,6.816260542991343,-0.22612940151086136,0.1937753613609081,6.8375890995409945,38.84836068640147,53.05727612405113,0.7312656241980592,1.8709533586180098,4.160887125162274,59.75003113526278,1.864110881665563,18061.75385687397,23.90625,26.560273565417823,444.23922802641863,35.515625,3
-0.4013249313371028,6.7620615986155554,0.045408691818950166,-0.3365995290582715,6.795188847855947,35.425296825370104,52.11028334887957,0.7009941345554901,1.956082367656292,4.057666724875215,53.491014578455314,1.68371386991898,20595.97641577969,12.171875,20.77205876101869,504.10126189469014,25.96875,3
-0.15406820565354357,5.964748779494625,-0.10573769489830442,-0.15982728837689056,5.984895221297888,31.92977561966936,38.7951677727561,0.8044247377136875,1.7265364039356845,4.030120607505003,34.96126700647096,1.6300488231217807,15652.625503077763,22.34375,27.62203676878261,584.5625861450377,35.984375,3
-0.09397000375440757,5.115605343997328,-0.029193540122725632,-0.21065022358082314,5.1411730414695205,27.44535515895275,27.915302025241264,0.8275597885003244,1.6369888369670713,4.2774516327374,30.676893832008776,2.0011249050882363,8371.035878787818,18.890625,24.959161012608213,577.0750537549256,29.65625,3
0.43329139635425606,6.052882194547699,0.21414416843748443,0.11321256218398572,6.103064653738494,34.009194737671685,40.08901880360623,0.72361603905917,1.8351097849013494,4.516385564610846,38.95504058097741,1.9607774992563363,14257.463595228412,18.25,23.843901235513496,515.7577046305884,31.15625,3
